budget_ok,secteur_ok,type_ok,surface_ok,rooms_ok,urgency_level,financing_status,price_diff_pct,surface_diff,rooms_diff,budget_score,secteur_score,type_score,surface_score,rooms_score,score_total,label
0,1,0,1,1,3.0,0.0,2.8027,88,8,0,25,0,15,10,50,0
0,0,0,1,1,3.0,0.0,1.902,83,4,0,0,0,15,10,25,0
1,1,1,0,1,3.0,0.0,-0.014,-63,0,30,25,20,0,10,85,1
0,0,1,0,1,3.0,0.0,0.474,-85,1,0,0,20,0,10,30,0
0,0,1,0,1,3.0,0.0,-0.372,-41,0,15,0,20,0,10,45,0
0,1,0,0,1,3.0,0.0,0.9467,-11,7,0,25,0,8,10,43,0
0,0,1,0,1,3.0,0.0,-0.6273,-72,2,15,0,20,0,10,45,0
0,0,1,0,1,3.0,0.0,-0.5387,-35,2,15,0,20,0,10,45,0
1,1,1,0,1,3.0,0.0,-0.2493,-11,3,30,25,20,8,10,93,1
0,0,1,0,1,3.0,0.0,0.1093,-22,1,15,0,20,8,10,53,0
0,0,0,1,1,3.0,0.0,1.7133,262,7,0,0,0,15,10,25,0
0,0,1,0,1,3.0,0.0,0.0347,-93,4,15,0,20,0,10,45,0
0,1,0,0,1,3.0,0.0,3.91,-3,4,0,25,0,8,10,43,0
0,0,0,1,1,3.0,0.0,0.4787,173,6,0,0,0,15,10,25,0
0,0,0,1,1,3.0,0.0,1.48,2,2,0,0,0,15,10,25,0
0,1,1,0,1,3.0,0.0,-0.73,-8,4,15,25,20,8,10,78,0
0,0,0,0,1,3.0,0.0,1.2327,-37,2,0,0,0,0,10,10,0
0,0,0,1,1,3.0,0.0,0.2453,2,7,0,0,0,15,10,25,0
0,0,0,1,1,3.0,0.0,3.3233,63,4,0,0,0,15,10,25,0
0,0,0,1,1,3.0,0.0,1.55,11,4,0,0,0,15,10,25,0
0,0,1,0,1,3.0,0.0,-0.5833,-8,3,15,0,20,8,10,53,0
0,1,0,1,1,3.0,0.0,0.2627,182,4,0,25,0,15,10,50,0
1,0,0,1,1,3.0,0.0,-0.3453,184,5,30,0,0,15,10,55,0
0,0,1,0,1,3.0,0.0,0.016,-29,1,15,0,20,0,10,45,0
0,0,0,0,1,3.0,0.0,2.2293,-2,6,0,0,0,8,10,18,0
0,0,1,0,1,3.0,0.0,-0.6113,-6,1,15,0,20,8,10,53,0
0,1,1,0,1,3.0,0.0,0.0567,-81,0,15,25,20,0,10,70,0
0,0,0,1,1,3.0,0.0,2.0593,56,7,0,0,0,15,10,25,0
0,1,0,1,1,3.0,0.0,2.2967,142,4,0,25,0,15,10,50,0
0,1,0,1,1,3.0,0.0,0.7407,274,7,0,25,0,15,10,50,0
0,0,1,0,1,3.0,0.0,0.458,-3,3,0,0,20,8,10,38,0
0,0,1,0,1,3.0,0.0,-0.6213,-21,0,15,0,20,8,10,53,0
0,1,1,0,1,3.0,0.0,0.642,-75,4,0,25,20,0,10,55,0
0,0,0,1,1,3.0,0.0,3.7953,205,5,0,0,0,15,10,25,0
0,0,1,0,1,3.0,0.0,0.416,-2,2,0,0,20,8,10,38,0
0,1,0,1,1,3.0,0.0,0.3653,158,3,0,25,0,15,10,50,0
1,0,1,0,1,3.0,0.0,-0.28,-45,1,30,0,20,0,10,60,1
0,1,1,0,1,3.0,0.0,0.0087,-95,0,15,25,20,0,10,70,0
1,1,1,0,1,3.0,0.0,-0.0247,-51,4,30,25,20,0,10,85,1
0,0,1,0,1,3.0,0.0,0.098,-38,2,15,0,20,0,10,45,0
1,0,0,0,1,3.0,0.0,-0.2267,-35,6,30,0,0,0,10,40,0
1,0,0,0,1,3.0,0.0,-0.16,-32,3,30,0,0,0,10,40,0
0,0,1,0,1,3.0,0.0,-0.57,-42,0,15,0,20,0,10,45,0
1,1,1,0,1,3.0,0.0,-0.2447,-77,2,30,25,20,0,10,85,1
0,0,1,0,1,3.0,0.0,0.618,-53,3,0,0,20,0,10,30,0
0,0,1,1,1,3.0,0.0,0.5807,5,2,0,0,20,15,10,45,0
0,0,0,1,1,3.0,0.0,3.298,20,3,0,0,0,15,10,25,0
0,1,1,0,1,3.0,0.0,-0.5373,-51,4,15,25,20,0,10,70,0
0,0,1,0,1,3.0,0.0,-0.504,-101,3,15,0,20,0,10,45,0
0,0,0,0,1,3.0,0.0,2.994,-10,5,0,0,0,8,10,18,0
0,1,1,0,1,3.0,0.0,0.09,-26,4,15,25,20,0,10,70,0
0,1,0,1,1,3.0,0.0,2.0593,27,7,0,25,0,15,10,50,0
0,1,1,0,1,3.0,0.0,-0.408,-18,0,15,25,20,8,10,78,0
0,0,0,1,1,3.0,0.0,2.5047,89,5,0,0,0,15,10,25,0
1,1,1,0,1,3.0,0.0,-0.2647,-48,2,30,25,20,0,10,85,1
0,0,0,0,1,3.0,0.0,0.954,-30,6,0,0,0,0,10,10,0
1,1,1,0,1,3.0,0.0,-0.2967,-77,0,30,25,20,0,10,85,1
0,0,1,0,1,3.0,0.0,0.0647,-82,3,15,0,20,0,10,45,0
1,0,1,1,1,3.0,0.0,-0.2547,8,1,30,0,20,15,10,75,1
1,0,1,0,1,3.0,0.0,-0.0933,-68,3,30,0,20,0,10,60,1
0,1,1,0,1,3.0,0.0,0.0227,-100,4,15,25,20,0,10,70,0
0,1,1,0,1,3.0,0.0,0.3473,-47,3,0,25,20,0,10,55,0
0,0,1,1,1,3.0,0.0,0.0587,0,2,15,0,20,15,10,60,0
0,1,1,0,1,3.0,0.0,0.424,-88,4,0,25,20,0,10,55,0
0,0,1,0,1,3.0,0.0,0.5927,-11,1,0,0,20,8,10,38,0
0,0,0,1,1,3.0,0.0,0.7367,126,8,0,0,0,15,10,25,0
0,0,0,1,1,3.0,0.0,1.2207,59,5,0,0,0,15,10,25,0
0,0,1,0,1,3.0,0.0,0.558,-47,4,0,0,20,0,10,30,0
0,1,0,1,1,3.0,0.0,2.6387,91,3,0,25,0,15,10,50,0
0,1,0,1,1,3.0,0.0,0.75,36,7,0,25,0,15,10,50,0
0,0,1,0,1,3.0,0.0,-0.5747,-104,0,15,0,20,0,10,45,0
0,0,1,0,1,3.0,0.0,-0.5587,-5,3,15,0,20,8,10,53,0
0,0,0,1,1,3.0,0.0,2.6987,40,5,0,0,0,15,10,25,0
0,0,1,0,1,3.0,0.0,-0.4453,-62,0,15,0,20,0,10,45,0
0,0,1,0,1,3.0,0.0,0.0193,-80,3,15,0,20,0,10,45,0
1,0,1,1,1,3.0,0.0,-0.06,15,1,30,0,20,15,10,75,1
0,0,0,1,1,3.0,0.0,0.4647,113,5,0,0,0,15,10,25,0
1,0,1,0,1,3.0,0.0,-0.1467,-90,3,30,0,20,0,10,60,1
0,0,1,0,1,3.0,0.0,0.152,-86,2,15,0,20,0,10,45,0
0,0,0,1,1,3.0,0.0,0.0867,168,2,15,0,0,15,10,40,0
0,0,0,1,1,3.0,0.0,1.992,162,6,0,0,0,15,10,25,0
1,0,1,0,1,3.0,0.0,-0.314,-11,0,30,0,20,8,10,68,1
0,0,0,1,1,3.0,0.0,1.1727,200,5,0,0,0,15,10,25,0
0,0,0,0,1,3.0,0.0,0.1213,-13,7,15,0,0,8,10,33,0
1,0,0,0,1,3.0,0.0,-0.2207,-15,4,30,0,0,8,10,48,0
1,0,1,0,1,3.0,0.0,-0.0373,-2,1,30,0,20,8,10,68,1
0,0,1,1,1,3.0,0.0,-0.6273,14,4,15,0,20,15,10,60,0
0,0,0,0,1,3.0,0.0,2.0527,-35,3,0,0,0,0,10,10,0
0,1,1,0,1,3.0,0.0,0.4427,-28,3,0,25,20,0,10,55,0
0,0,1,0,1,3.0,0.0,0.0393,-107,0,15,0,20,0,10,45,0
0,0,1,0,1,3.0,0.0,0.3867,-43,0,0,0,20,0,10,30,0
0,0,0,1,1,3.0,0.0,1.286,82,6,0,0,0,15,10,25,0
0,0,0,1,1,3.0,0.0,1.2487,51,7,0,0,0,15,10,25,0
0,0,0,1,1,3.0,0.0,2.1813,99,5,0,0,0,15,10,25,0
0,0,1,0,1,3.0,0.0,-0.7153,-60,1,15,0,20,0,10,45,0
0,0,1,0,1,3.0,0.0,-0.5613,-30,2,15,0,20,0,10,45,0
0,0,1,0,1,3.0,0.0,0.252,-86,3,0,0,20,0,10,30,0
0,0,1,0,1,3.0,0.0,0.422,-104,1,0,0,20,0,10,30,0
0,0,0,1,1,3.0,0.0,1.8707,74,5,0,0,0,15,10,25,0
0,0,0,1,1,3.0,0.0,0.792,177,2,0,0,0,15,10,25,0
0,0,1,0,1,3.0,0.0,-0.5373,-29,3,15,0,20,0,10,45,0
0,0,1,0,0,2.0,1.0,-0.5073,-32,-4,15,0,20,0,0,35,0
0,0,0,1,1,2.0,1.0,-0.3747,47,3,15,0,0,15,10,40,0
0,1,1,0,0,2.0,1.0,-0.726,-8,-4,15,25,20,8,0,68,0
0,1,1,0,0,2.0,1.0,0.2353,-25,-3,0,25,20,0,0,45,0
0,0,0,1,1,2.0,1.0,3.182,162,2,0,0,0,15,10,25,0
0,1,0,1,1,2.0,1.0,1.7993,270,2,0,25,0,15,10,50,0
0,0,0,1,0,2.0,1.0,1.5653,188,-1,0,0,0,15,0,15,0
0,0,0,1,1,2.0,1.0,1.3393,150,0,0,0,0,15,10,25,0
1,1,1,0,1,2.0,1.0,-0.052,-69,0,30,25,20,0,10,85,1
1,0,1,0,0,2.0,1.0,-0.2433,-80,-3,30,0,20,0,0,50,0
0,0,0,1,1,2.0,1.0,0.4307,140,2,0,0,0,15,10,25,0
0,0,0,0,1,2.0,1.0,2.1707,-20,1,0,0,0,8,10,18,0
0,0,0,1,1,2.0,1.0,0.612,80,3,0,0,0,15,10,25,0
1,1,1,0,1,2.0,1.0,-0.134,-83,0,30,25,20,0,10,85,1
0,0,0,1,1,2.0,1.0,3.7453,92,2,0,0,0,15,10,25,0
0,1,0,1,1,2.0,1.0,1.0113,154,1,0,25,0,15,10,50,0
0,0,1,0,0,2.0,1.0,0.5687,-53,-3,0,0,20,0,0,20,0
0,1,1,1,0,2.0,1.0,-0.3773,7,-3,15,25,20,15,0,75,0
0,1,1,0,0,2.0,1.0,-0.542,-90,-4,15,25,20,0,0,60,0
1,0,1,0,1,2.0,1.0,-0.318,-68,0,30,0,20,0,10,60,1
0,0,1,0,0,2.0,1.0,0.1227,-57,-4,15,0,20,0,0,35,0
0,1,0,1,1,2.0,1.0,1.1107,29,3,0,25,0,15,10,50,0
0,1,1,1,0,2.0,1.0,0.0773,8,-1,15,25,20,15,0,75,0
1,0,1,0,0,2.0,1.0,-0.0813,-21,-2,30,0,20,8,0,58,0
0,0,1,1,0,2.0,1.0,0.4713,18,-3,0,0,20,15,0,35,0
0,1,1,0,0,2.0,1.0,-0.5553,-37,-2,15,25,20,0,0,60,0
0,0,0,1,1,2.0,1.0,1.1967,46,2,0,0,0,15,10,25,0
0,0,1,0,1,2.0,1.0,-0.4613,-101,0,15,0,20,0,10,45,0
0,0,1,0,0,2.0,1.0,-0.5473,-8,-1,15,0,20,8,0,43,0
0,0,0,1,1,2.0,1.0,0.4973,99,4,0,0,0,15,10,25,0
0,1,1,0,0,2.0,1.0,0.308,-88,-1,0,25,20,0,0,45,0
0,1,0,1,1,2.0,1.0,3.6773,110,4,0,25,0,15,10,50,0
0,0,0,1,1,2.0,1.0,3.994,122,0,0,0,0,15,10,25,0
1,0,0,1,1,2.0,1.0,-0.1433,59,3,30,0,0,15,10,55,0
0,1,0,1,0,2.0,1.0,2.21,80,-2,0,25,0,15,0,40,0
0,0,0,1,1,2.0,1.0,1.272,154,2,0,0,0,15,10,25,0
1,0,1,0,0,2.0,1.0,-0.2347,-31,-3,30,0,20,0,0,50,0
0,0,0,1,1,2.0,1.0,0.7973,178,3,0,0,0,15,10,25,0
0,1,1,0,0,2.0,1.0,-0.488,-13,-1,15,25,20,8,0,68,0
0,1,1,0,0,2.0,1.0,-0.4907,-22,-1,15,25,20,8,0,68,0
0,0,0,1,1,2.0,1.0,2.7967,16,0,0,0,0,15,10,25,0
1,0,1,0,0,2.0,1.0,-0.2087,-73,-1,30,0,20,0,0,50,0
0,0,0,1,0,2.0,1.0,2.4907,89,-1,0,0,0,15,0,15,0
1,0,0,0,0,2.0,1.0,-0.3273,-21,-1,30,0,0,8,0,38,0
1,0,1,0,0,2.0,1.0,-0.19,-23,-1,30,0,20,8,0,58,0
1,0,1,0,0,2.0,1.0,-0.1927,-6,-1,30,0,20,8,0,58,0
0,0,1,0,0,2.0,1.0,-0.4593,-33,-2,15,0,20,0,0,35,0
0,1,1,0,0,2.0,1.0,-0.6787,-12,-3,15,25,20,8,0,68,0
1,0,1,0,0,2.0,1.0,-0.2867,-26,-3,30,0,20,0,0,50,0
0,0,0,1,1,2.0,1.0,3.5913,83,4,0,0,0,15,10,25,0
0,1,0,1,0,2.0,1.0,1.5047,159,-1,0,25,0,15,0,40,0
1,0,1,1,0,2.0,1.0,-0.148,13,-1,30,0,20,15,0,65,1
0,0,0,1,0,2.0,1.0,0.7573,127,-1,0,0,0,15,0,15,0
0,0,0,1,0,2.0,1.0,1.6,190,-2,0,0,0,15,0,15,0
0,1,1,0,1,2.0,1.0,-0.3993,-11,0,15,25,20,8,10,78,0
0,0,0,0,0,2.0,1.0,0.2513,-14,-2,0,0,0,8,0,8,0
0,1,0,1,1,2.0,1.0,3.6393,55,2,0,25,0,15,10,50,0
0,1,0,1,1,2.0,1.0,1.89,180,1,0,25,0,15,10,50,0
0,1,0,1,1,2.0,1.0,0.6987,226,1,0,25,0,15,10,50,0
0,1,1,1,0,2.0,1.0,0.0693,21,-1,15,25,20,15,0,75,0
1,0,1,1,1,2.0,1.0,-0.3227,10,0,30,0,20,15,10,75,1
0,1,1,1,1,2.0,1.0,0.32,16,0,0,25,20,15,10,70,0
0,0,0,1,1,2.0,1.0,2.1447,20,2,0,0,0,15,10,25,0
0,0,1,1,1,2.0,1.0,0.2987,15,0,0,0,20,15,10,45,0
0,0,1,0,0,2.0,1.0,0.6227,-32,-3,0,0,20,0,0,20,0
0,0,1,0,1,2.0,1.0,-0.422,-100,0,15,0,20,0,10,45,0
0,1,0,1,1,2.0,1.0,0.92,276,0,0,25,0,15,10,50,0
0,0,0,1,1,2.0,1.0,1.1887,129,0,0,0,0,15,10,25,0
0,0,0,1,0,2.0,1.0,2.7007,138,-1,0,0,0,15,0,15,0
0,1,0,1,1,2.0,1.0,1.724,122,0,0,25,0,15,10,50,0
0,0,1,0,0,2.0,1.0,0.5353,-16,-3,0,0,20,8,0,28,0
0,1,0,1,1,2.0,1.0,1.954,166,3,0,25,0,15,10,50,0
0,0,0,1,1,2.0,1.0,3.402,141,2,0,0,0,15,10,25,0
0,0,0,1,0,2.0,1.0,1.4613,130,-2,0,0,0,15,0,15,0
0,1,1,1,0,2.0,1.0,0.4827,6,-4,0,25,20,15,0,60,0
0,1,1,0,0,2.0,1.0,0.636,-49,-1,0,25,20,0,0,45,0
0,0,1,0,1,2.0,1.0,-0.6727,-60,0,15,0,20,0,10,45,0
0,0,0,1,1,2.0,1.0,1.3453,245,3,0,0,0,15,10,25,0
0,0,1,0,0,2.0,1.0,-0.43,-60,-4,15,0,20,0,0,35,0
0,1,0,0,1,2.0,1.0,3.1213,-6,3,0,25,0,8,10,43,0
0,1,0,1,0,2.0,1.0,2.102,178,-2,0,25,0,15,0,40,0
0,0,1,0,0,2.0,1.0,-0.584,-91,-1,15,0,20,0,0,35,0
0,1,1,1,0,2.0,1.0,0.172,15,-1,15,25,20,15,0,75,0
0,1,0,1,1,2.0,1.0,0.644,171,2,0,25,0,15,10,50,0
0,0,1,0,0,2.0,1.0,0.418,-61,-2,0,0,20,0,0,20,0
1,0,1,0,0,2.0,1.0,-0.148,-60,-4,30,0,20,0,0,50,0
0,0,1,1,1,2.0,1.0,-0.6967,2,0,15,0,20,15,10,60,0
0,1,1,0,0,2.0,1.0,0.6487,-42,-3,0,25,20,0,0,45,0
0,1,0,1,0,2.0,1.0,0.6413,48,-1,0,25,0,15,0,40,0
0,0,1,0,0,2.0,1.0,0.44,-80,-4,0,0,20,0,0,20,0
0,0,0,1,0,2.0,1.0,0.388,92,-1,0,0,0,15,0,15,0
0,1,1,0,1,2.0,1.0,0.662,-12,0,0,25,20,8,10,63,0
0,0,1,0,1,2.0,1.0,0.3267,-54,0,0,0,20,0,10,30,0
0,1,1,0,0,2.0,1.0,-0.5527,-22,-4,15,25,20,8,0,68,0
0,0,1,0,0,2.0,1.0,0.2073,-103,-4,0,0,20,0,0,20,0
1,0,1,0,0,2.0,1.0,-0.036,-15,-3,30,0,20,8,0,58,0
1,0,1,0,0,2.0,1.0,-0.3027,-104,-2,30,0,20,0,0,50,0
0,0,1,0,0,2.0,1.0,-0.546,-50,-4,15,0,20,0,0,35,0
0,1,0,1,1,2.0,1.0,2.8147,200,3,0,25,0,15,10,50,0
0,0,0,1,1,2.0,1.0,2.8027,96,4,0,0,0,15,10,25,0
0,0,0,1,1,2.0,1.0,1.902,91,0,0,0,0,15,10,25,0
1,0,1,0,0,2.0,1.0,-0.014,-55,-4,30,0,20,0,0,50,0
0,0,1,0,0,2.0,1.0,0.474,-77,-3,0,0,20,0,0,20,0
0,0,1,0,0,2.0,1.0,-0.372,-33,-4,15,0,20,0,0,35,0
0,0,0,0,1,2.0,1.0,0.9467,-3,3,0,0,0,8,10,18,0
0,1,1,0,0,2.0,1.0,-0.6273,-64,-2,15,25,20,0,0,60,0
0,1,1,0,0,2.0,1.0,-0.5387,-27,-2,15,25,20,0,0,60,0
1,0,1,0,0,2.0,1.0,-0.2493,-3,-1,30,0,20,8,0,58,0
0,0,1,0,0,2.0,1.0,0.1093,-14,-3,15,0,20,8,0,43,0
0,1,0,1,1,2.0,1.0,1.7133,270,3,0,25,0,15,10,50,0
0,1,1,0,1,2.0,1.0,0.0347,-85,0,15,25,20,0,10,70,0
0,0,0,1,1,2.0,1.0,3.91,5,0,0,0,0,15,10,25,0
0,1,0,1,1,2.0,1.0,0.4787,181,2,0,25,0,15,10,50,0
0,1,0,1,0,2.0,1.0,1.48,10,-2,0,25,0,15,0,40,0
0,0,1,1,1,2.0,1.0,-0.73,0,0,15,0,20,15,10,60,0
0,0,0,0,0,2.0,1.0,1.2327,-29,-2,0,0,0,0,0,0,0
0,0,0,1,1,2.0,1.0,0.2453,10,3,0,0,0,15,10,25,0
0,0,0,1,1,2.0,1.0,3.3233,71,0,0,0,0,15,10,25,0
0,1,0,1,1,2.0,1.0,1.55,19,0,0,25,0,15,10,50,0
0,0,1,1,0,2.0,1.0,-0.5833,0,-1,15,0,20,15,0,50,0
0,0,0,1,1,2.0,1.0,0.2627,190,0,0,0,0,15,10,25,0
1,1,0,1,1,2.0,1.0,-0.3453,192,1,30,25,0,15,10,80,1
0,1,1,0,0,2.0,1.0,0.016,-21,-3,15,25,20,8,0,68,0
0,1,0,1,1,2.0,1.0,2.2293,6,2,0,25,0,15,10,50,0
0,1,1,1,0,2.0,1.0,-0.6113,2,-3,15,25,20,15,0,75,0
0,0,1,0,0,2.0,1.0,0.0567,-73,-4,15,0,20,0,0,35,0
0,1,0,1,1,2.0,1.0,2.0593,64,3,0,25,0,15,10,50,0
0,0,0,1,1,2.0,1.0,2.2967,150,0,0,0,0,15,10,25,0
0,0,0,1,1,2.0,1.0,0.7407,282,3,0,0,0,15,10,25,0
0,1,1,1,0,2.0,1.0,0.458,5,-1,0,25,20,15,0,60,0
0,1,1,0,0,2.0,1.0,-0.6213,-13,-4,15,25,20,8,0,68,0
0,0,1,0,1,2.0,1.0,0.642,-67,0,0,0,20,0,10,30,0
0,1,0,1,1,2.0,1.0,3.7953,213,1,0,25,0,15,10,50,0
0,0,1,1,0,2.0,1.0,0.416,6,-2,0,0,20,15,0,35,0
0,0,0,1,0,2.0,1.0,0.3653,166,-1,0,0,0,15,0,15,0
1,0,1,0,0,2.0,1.0,-0.28,-37,-3,30,0,20,0,0,50,0
0,0,1,0,0,2.0,1.0,0.0087,-87,-4,15,0,20,0,0,35,0
1,0,1,0,1,2.0,1.0,-0.0247,-43,0,30,0,20,0,10,60,1
0,0,1,0,0,2.0,1.0,0.098,-30,-2,15,0,20,0,0,35,0
1,1,0,0,1,2.0,1.0,-0.2267,-27,2,30,25,0,0,10,65,1
1,0,0,0,0,2.0,1.0,-0.16,-24,-1,30,0,0,0,0,30,0
0,1,1,0,0,2.0,1.0,-0.57,-34,-4,15,25,20,0,0,60,0
1,0,1,0,0,2.0,1.0,-0.2447,-69,-2,30,0,20,0,0,50,0
0,0,1,0,0,2.0,1.0,0.618,-45,-1,0,0,20,0,0,20,0
0,1,1,1,0,2.0,1.0,0.5807,13,-2,0,25,20,15,0,60,0
0,1,0,1,0,2.0,1.0,3.298,28,-1,0,25,0,15,0,40,0
0,0,1,0,1,2.0,1.0,-0.5373,-43,0,15,0,20,0,10,45,0
0,0,1,0,0,2.0,1.0,-0.504,-93,-1,15,0,20,0,0,35,0
0,1,0,0,1,2.0,1.0,2.994,-2,1,0,25,0,8,10,43,0
0,0,1,0,1,2.0,1.0,0.09,-18,0,15,0,20,8,10,53,0
0,0,0,1,1,2.0,1.0,2.0593,35,3,0,0,0,15,10,25,0
0,0,1,0,0,2.0,1.0,-0.408,-10,-4,15,0,20,8,0,43,0
0,0,0,1,1,2.0,1.0,2.5047,97,1,0,0,0,15,10,25,0
1,0,1,0,0,2.0,1.0,-0.2647,-40,-2,30,0,20,0,0,50,0
0,1,0,0,1,2.0,1.0,0.954,-22,2,0,25,0,8,10,43,0
1,0,1,0,0,2.0,1.0,-0.2967,-69,-4,30,0,20,0,0,50,0
0,1,1,0,0,2.0,1.0,0.0647,-74,-1,15,25,20,0,0,60,0
1,0,1,1,0,2.0,1.0,-0.2547,16,-3,30,0,20,15,0,65,1
1,0,1,0,0,2.0,1.0,-0.0933,-60,-1,30,0,20,0,0,50,0
0,0,1,0,1,2.0,1.0,0.0227,-92,0,15,0,20,0,10,45,0
0,0,1,0,0,2.0,1.0,0.3473,-39,-1,0,0,20,0,0,20,0
0,1,1,1,0,2.0,1.0,0.0587,8,-2,15,25,20,15,0,75,0
0,0,1,0,1,2.0,1.0,0.424,-80,0,0,0,20,0,10,30,0
0,0,1,0,0,2.0,1.0,0.5927,-3,-3,0,0,20,8,0,28,0
0,1,0,1,1,2.0,1.0,0.7367,134,4,0,25,0,15,10,50,0
0,1,0,1,1,2.0,1.0,1.2207,67,1,0,25,0,15,10,50,0
0,1,1,0,1,2.0,1.0,0.558,-39,0,0,25,20,0,10,55,0
0,0,0,1,0,2.0,1.0,2.6387,99,-1,0,0,0,15,0,15,0
0,0,0,1,1,2.0,1.0,0.75,44,3,0,0,0,15,10,25,0
0,0,1,0,0,2.0,1.0,-0.5747,-96,-4,15,0,20,0,0,35,0
0,0,1,1,0,2.0,1.0,-0.5587,3,-1,15,0,20,15,0,50,0
0,0,0,1,1,2.0,1.0,2.6987,48,1,0,0,0,15,10,25,0
0,1,1,0,0,2.0,1.0,-0.4453,-54,-4,15,25,20,0,0,60,0
0,0,1,0,0,2.0,1.0,0.0193,-72,-1,15,0,20,0,0,35,0
1,0,1,1,0,2.0,1.0,-0.06,23,-3,30,0,20,15,0,65,1
0,0,0,1,1,2.0,1.0,0.4647,121,1,0,0,0,15,10,25,0
1,0,1,0,0,2.0,1.0,-0.1467,-82,-1,30,0,20,0,0,50,0
0,0,1,0,0,2.0,1.0,0.152,-78,-2,15,0,20,0,0,35,0
0,1,0,1,0,2.0,1.0,0.0867,176,-2,15,25,0,15,0,55,0
0,0,0,1,1,2.0,1.0,1.992,170,2,0,0,0,15,10,25,0
1,1,1,0,0,2.0,1.0,-0.314,-3,-4,30,25,20,8,0,83,1
0,1,0,1,1,2.0,1.0,1.1727,208,1,0,25,0,15,10,50,0
0,0,0,0,1,2.0,1.0,0.1213,-5,3,15,0,0,8,10,33,0
1,1,0,0,1,2.0,1.0,-0.2207,-7,0,30,25,0,8,10,73,1
1,0,1,1,0,2.0,1.0,-0.0373,6,-3,30,0,20,15,0,65,1
0,0,1,1,1,2.0,1.0,-0.6273,22,0,15,0,20,15,10,60,0
0,0,0,0,0,2.0,1.0,2.0527,-27,-1,0,0,0,0,0,0,0
0,0,1,0,0,2.0,1.0,0.4427,-20,-1,0,0,20,8,0,28,0
0,0,1,0,0,2.0,1.0,0.0393,-99,-4,15,0,20,0,0,35,0
0,1,1,0,0,2.0,1.0,0.3867,-35,-4,0,25,20,0,0,45,0
0,1,0,1,1,2.0,1.0,1.286,90,2,0,25,0,15,10,50,0
0,1,0,1,1,2.0,1.0,1.2487,59,3,0,25,0,15,10,50,0
0,0,0,1,1,2.0,1.0,2.1813,107,1,0,0,0,15,10,25,0
0,1,1,0,0,2.0,1.0,-0.7153,-52,-3,15,25,20,0,0,60,0
0,1,1,0,0,2.0,1.0,-0.5613,-22,-2,15,25,20,8,0,68,0
0,0,1,0,0,2.0,1.0,0.252,-78,-1,0,0,20,0,0,20,0
0,0,1,0,0,2.0,1.0,0.422,-96,-3,0,0,20,0,0,20,0
0,1,0,1,1,2.0,1.0,1.8707,82,1,0,25,0,15,10,50,0
0,1,0,1,0,2.0,1.0,0.792,185,-2,0,25,0,15,0,40,0
0,1,1,0,0,2.0,1.0,-0.5373,-21,-1,15,25,20,8,0,68,0
1,0,1,1,0,5.0,1.0,-0.261,33,-2,30,0,20,15,0,65,1
1,0,0,1,1,5.0,1.0,-0.062,112,5,30,0,0,15,10,55,0
0,1,1,1,0,5.0,1.0,-0.589,57,-2,15,25,20,15,0,75,0
0,1,1,1,0,5.0,1.0,0.853,40,-1,0,25,20,15,0,60,0
0,0,0,1,1,5.0,1.0,5.273,227,4,0,0,0,15,10,25,0
0,1,0,1,1,5.0,1.0,3.199,335,4,0,25,0,15,10,50,0
0,0,0,1,1,5.0,1.0,2.848,253,1,0,0,0,15,10,25,0
0,0,0,1,1,5.0,1.0,2.509,215,2,0,0,0,15,10,25,0
0,1,1,0,1,5.0,1.0,0.422,-4,2,0,25,20,8,10,63,0
0,0,1,0,0,5.0,1.0,0.135,-15,-1,15,0,20,0,0,35,0
0,0,0,1,1,5.0,1.0,1.146,205,4,0,0,0,15,10,25,0
0,0,0,1,1,5.0,1.0,3.756,45,3,0,0,0,15,10,25,0
0,0,0,1,1,5.0,1.0,1.418,145,5,0,0,0,15,10,25,0
0,1,1,0,1,5.0,1.0,0.299,-18,2,0,25,20,0,10,55,0
0,0,0,1,1,5.0,1.0,6.118,157,4,0,0,0,15,10,25,0
0,1,0,1,1,5.0,1.0,2.017,219,3,0,25,0,15,10,50,0
0,0,1,1,0,5.0,1.0,1.353,12,-1,0,0,20,15,0,35,0
1,1,1,1,0,5.0,1.0,-0.066,72,-1,30,25,20,15,0,90,1
1,1,1,0,0,5.0,1.0,-0.313,-25,-2,30,25,20,0,0,75,1
0,0,1,0,1,5.0,1.0,0.023,-3,2,15,0,20,8,10,53,0
0,0,1,1,0,5.0,1.0,0.684,8,-2,0,0,20,15,0,35,0
0,1,0,1,1,5.0,1.0,2.166,94,5,0,25,0,15,10,50,0
0,1,1,1,1,5.0,1.0,0.616,73,1,0,25,20,15,10,70,0
0,0,1,1,1,5.0,1.0,0.378,44,0,0,0,20,15,10,45,0
0,0,1,1,0,5.0,1.0,1.207,83,-1,0,0,20,15,0,35,0
1,1,1,1,1,5.0,1.0,-0.333,28,0,30,25,20,15,10,100,1
0,0,0,1,1,5.0,1.0,2.295,111,4,0,0,0,15,10,25,0
1,0,1,0,1,5.0,1.0,-0.192,-36,2,30,0,20,0,10,60,1
1,0,1,1,1,5.0,1.0,-0.321,57,1,30,0,20,15,10,75,1
0,0,0,1,1,5.0,1.0,1.246,164,6,0,0,0,15,10,25,0
0,1,1,0,1,5.0,1.0,0.962,-23,1,0,25,20,0,10,55,0
